demographics_term,student_ID,major_term,course_prefix,course_number,course_suffix,course_credits,course_grade_letter
202105,48,SOC,SOCI,3020,,3.0,C-
202105,48,SOC,SPAN,1002,,3.0,C
202105,52,PSY,SOCI,3222,,3.0,B
202105,136,BIO,CHEM,4600,,5.0,A
202105,179,AC,ACCT,4510,,3.0,C+
202105,817,IDS,PHIL,2010,,3.0,C+
202105,831,CHM,CHEM,4600,,5.0,C
202105,1091,PSYC,ENVS,1402,L,1.0,W
202105,1091,PSYC,ENVS,1402,,3.0,W
202105,1091,PSYC,SPAN,1002,,3.0,A
202105,1110,PSY,SPAN,3302,,3.0,C+
202105,1110,PSY,SPAN,3301,,3.0,B-
202105,1110,PSY,SPAN,3303,,3.0,C
202105,1110,PSY,ANTH,2020,,3.0,A
202105,1113,CSC,CSC,1302,,4.0,B
202105,988,PSY,PSYC,3530,,4.0,A-
202105,988,PSY,FREN,1002,,3.0,A
202105,988,PSY,PSYC,3140,,3.0,B+
202105,965,PSY,SOCI,1101,,3.0,C
202105,965,PSY,PHIL,4350,,3.0,B-
202105,1128,BIO,PSYC,3140,,3.0,A
202105,1135,CHM,CHEM,4600,,5.0,F
202105,1135,CHM,BIOL,3900,,3.0,F
202105,1419,0001,MATH,1113,,3.0,W
202105,1417,PSY,CPS,3400,,3.0,A
202105,1417,PSY,CPS,3300,,3.0,A
202105,1417,PSY,PSYC,3520,,3.0,A
202105,1411,CSC,CSC,1301,,4.0,F
202105,1411,CSC,MATH,2211,,4.0,F
202105,1369,BIO,CHEM,3110,,2.0,B
202105,1369,BIO,MATH,1401,,3.0,A
202105,1341,BIO,BIOL,4460,,4.0,C+
202105,1341,BIO,EXC,4020,,3.0,A
202105,1341,BIO,BIOL,4970,,1.0,S
202105,1341,BIO,BIOL,2110,K,4.0,C-
202105,1341,BIO,BIOL,3820,,3.0,A-
202105,1341,BIO,BIOL,3850,,1.0,A
202105,1353,SOC,SOCI,1160,,3.0,F
202105,1353,SOC,RELS,4225,,3.0,F
202105,1353,SOC,RELS,3300,,3.0,-W
202105,1337,BIO,BIOL,3020,,3.0,A-
202105,1337,BIO,BIOL,3820,,3.0,A
202105,1337,BIO,BIOL,3910,,1.0,A
202105,1354,ENG,ENGL,4202,,3.0,A
202105,1354,ENG,ENGL,3040,,3.0,A-
202105,1328,CHM,PHIL,2010,,3.0,A
202105,1329,CHM,CHEM,4010,,3.0,F
202105,1329,CHM,BIOL,3900,,3.0,F
202105,1318,0001,PSYC,1101,,3.0,B+
202105,1331,MK,BUSA,4990,,0.0,S
202105,1331,MK,BUSA,4980,,3.0,C
202105,1331,MK,HADM,3600,,3.0,C-
202105,1401,PSY,MATH,1401,,3.0,C
202105,1401,PSY,CPS,3400,,3.0,B
202105,1401,PSY,NUTR,3100,,3.0,A
202105,1424,BIO,BIOL,6930,,4.0,B
202105,1425,IDS,ECE,3560,,3.0,A+
202105,1425,IDS,ECE,3550,,3.0,A+
202105,1429,PSY,CPS,3200,,3.0,
202105,1429,PSY,PSYC,3140,,3.0,
202105,1429,PSY,SOCI,3212,,3.0,
202105,1426,PSYC,BIOL,1103,,3.0,C
202105,1426,PSYC,BIOL,1103,L,1.0,C
202105,1206,CSC,CSC,1302,,4.0,A-
202105,1209,BIO,BIOL,4240,,4.0,C-
202105,1210,CHM,CHEM,4600,,5.0,-W
202105,1210,CHM,PHYS,2212,K,4.0,C-
202105,1219,BIO,BIOL,3890,,1.0,A-
202105,1234,BIO,BIOL,4960,,1.0,S
202105,1234,BIO,BIOL,3840,,3.0,C+
202105,1234,BIO,CRJU,3410,,3.0,B
202105,1234,BIO,BIOL,3900,,3.0,C-
202105,1228,BUE,BUSA,4980,,3.0,F
202105,1228,BUE,POLS,3400,,3.0,F
202105,1228,BUE,RELS,3300,,3.0,F
202105,1228,BUE,NUTR,3100,,3.0,D
202105,1228,BUE,BUSA,4990,,0.0,I
202105,1226,AC,ECON,2105,,3.0,B
202105,1226,AC,ACCT,2101,,3.0,C+
202105,1224,BIO,BIOL,4240,,4.0,A-
202105,1224,BIO,CHEM,3110,,2.0,A
202105,1230,PSY,PSYC,3330,,3.0,B-
202105,1230,PSY,PSYC,4100,,3.0,A
202105,1284,CJ,PSYC,1101,,3.0,D
202105,1284,CJ,SOCI,3222,,3.0,B+
202105,1285,CSC,CSC,4210,,4.0,C+
202105,1285,CSC,CSC,4370,,4.0,A-
202105,1290,EXS,CNHP,2010,,3.0,W
202105,1290,EXS,NUTR,2100,,3.0,-W
202105,1290,EXS,NUTR,4960,,3.0,W
202105,1280,BIOL,MATH,2211,,4.0,W
202105,1280,BIOL,BIOL,2108,L,1.0,C
202105,1280,BIOL,BIOL,2108,,3.0,C
202105,1280,BIOL,MATH,1401,,3.0,C
202105,1279,HIS,HIST,4350,,4.0,A
202105,1279,HIS,HIST,4690,,3.0,B-
202105,1196,CHM,CHEM,2410,,3.0,C
202105,1188,PSY,FLME,1010,,3.0,A+
202105,1182,PSY,CPS,3400,,3.0,B
202105,1182,PSY,NUTR,3100,,3.0,W
202105,1182,PSY,CPS,3300,,3.0,B
202105,1178,BIO,BIOL,3890,,1.0,A-
202105,1178,BIO,BIOL,4910,,1.0,S
202105,1178,BIO,BIOL,3880,,3.0,F
202105,1178,BIO,ANTH,4350,,3.0,C
202105,1180,CHM,CHEM,1050,,3.0,A
202105,1180,CHM,PSYC,3140,,3.0,A
202105,1168,BIO,BIOL,3840,,3.0,C
202105,1168,BIO,CHEM,1212,K,4.0,F
202105,1171,BIO,FLME,2700,,3.0,A-
202105,1172,PSYC,POLS,1101,,3.0,A
202105,1172,PSYC,PSYC,2621,,3.0,A
202105,1241,BIO,PSYC,3140,,3.0,A
202105,1241,BIO,BIOL,4960,,1.0,S
202105,1241,BIO,BIOL,3880,,3.0,A
202105,1247,PSYC,BIOL,1104,,3.0,B
202105,1247,PSYC,BIOL,1104,L,1.0,B
202105,1244,PSY,SW,2000,,3.0,A+
202105,1244,PSY,PSYC,2060,,3.0,A-
202105,1244,PSY,JAPN,1001,,3.0,W
202105,1250,BIO,BIOL,3840,,3.0,B
202105,1250,BIO,BIOL,3900,,3.0,B
202105,1250,BIO,BIOL,4960,,1.0,S
202105,1268,NEUR,NEUR,4115,,4.0,A
202105,1306,0001,HIST,4310,,4.0,B+
202105,1306,0001,PHIL,1010,,2.0,B+
202105,1309,PSY,PSYC,3330,,3.0,A
202105,1309,PSY,PSYC,4020,,3.0,A+
202105,1309,PSY,BIOL,2110,K,4.0,A
202105,1304,PSY,PSYC,2060,,3.0,A
202105,1304,PSY,PSYC,4020,,3.0,A+
202105,1304,PSY,PSYC,4100,,3.0,A
202105,1304,PSY,SOCI,3101,,3.0,A-
202105,1305,EXS,KH,3610,,3.0,A
202105,1305,EXS,CNHP,2010,,3.0,B
202105,1308,PSY,CPS,3600,,3.0,A+
202105,1308,PSY,CPS,3500,,3.0,A
202105,1308,PSY,CPS,3200,,3.0,B
202105,1313,CHM,CHEM,3110,,2.0,C-
202105,1313,CHM,CHEM,2410,,3.0,B-
202105,710,PSY,PSYC,2050,,3.0,B-
202105,710,PSY,PSYC,3140,,3.0,A
202105,710,PSY,PSYC,4100,,3.0,B+
202105,708,PH,PHPB,4040,,3.0,A
202105,708,PH,PHPB,4020,,3.0,A
202105,708,PH,GERO,4119,,3.0,A+
202105,711,PSY,SW,2000,,3.0,A+
202105,711,PSY,PSYC,3510,,4.0,A
202105,718,BIO,PSYC,2060,,3.0,A+
202105,716,BIO,BIOL,4115,,4.0,A
202105,716,BIO,MATH,4547,,3.0,A
202105,720,CHM,CHEM,4010,,3.0,A-
202105,720,CHM,MATH,1401,,3.0,B+
202105,720,CHM,CHEM,4950,,2.0,A-
202105,703,PSY,EDUC,3440,,3.0,A
202105,703,PSY,CPS,3300,,3.0,A
202105,703,PSY,KORE,4300,,3.0,A
202105,703,PSY,PSYC,4100,,3.0,A
202105,703,PSY,PSYC,4040,,3.0,B+
202105,704,BIO,BIOL,3840,,3.0,B
202105,704,BIO,BIOL,3900,,3.0,C
202105,725,FMM,THEA,2040,,3.0,C-
202105,725,FMM,PSYC,3140,,3.0,B
202105,724,CSC,PERS,2002,,2.0,A
202105,732,POL,ASTR,1010,K,4.0,C-
202105,732,POL,FREN,1001,,3.0,B+
202105,733,CJ,MATH,1001,,3.0,C+
202105,733,CJ,BIOL,1103,K,4.0,-W
202105,730,PSY,BIOL,3800,,3.0,B
202105,730,PSY,RELS,2001,,3.0,C-
202105,737,CHM,ECON,2105,,3.0,A
202105,737,CHM,ANTH,3100,,3.0,A-
202105,797,CSC,CSC,4520,,4.0,A
202105,797,CSC,EDUC,2130,,3.0,A
202105,800,CHM,CHEM,3400,,3.0,C
202105,756,CHM,BIOL,3800,,3.0,A+
202105,756,CHM,BIOL,3810,,3.0,A
202105,756,CHM,PHYS,1111,K,4.0,A-
202105,761,BIO,LT,3210,,3.0,C
202105,761,BIO,PHYS,1112,K,4.0,B-
202105,761,BIO,BIOL,3840,,3.0,B-
202105,761,BIO,BIOL,3900,,3.0,C
202105,753,AN,ANTH,4680,,3.0,A+
202105,753,AN,PERS,2002,,2.0,A
202105,759,CHM,CPS,3600,,3.0,A+
202105,759,CHM,PHYS,2212,K,4.0,C+
202105,759,CHM,CPS,3400,,3.0,B
202105,759,CHM,CPS,3200,,3.0,A
202105,696,PSY,RELS,2001,,3.0,B+
202105,696,PSY,BIOL,1104,K,4.0,B
202105,700,CHM,PHYS,2212,K,4.0,D
202105,700,CHM,CHEM,2400,,3.0,C
202105,688,BIOL,SCOM,2050,,3.0,A
202105,688,BIOL,SOCI,1101,,3.0,A
202105,688,BIOL,GEOG,1101,,3.0,A
202105,691,CHEM,BIOL,2108,L,1.0,B
202105,691,CHEM,BIOL,2108,,3.0,B
202105,684,PSYC,ECON,2100,,3.0,A
202105,684,PSYC,PSYC,2621,,3.0,A
202105,672,BIO,BIOL,2108,L,1.0,B+
202105,672,BIO,BIOL,2108,,3.0,D
202105,672,BIO,CHEM,1212,K,4.0,F
202105,679,PSYC,ENVS,1402,,3.0,B
202105,679,PSYC,PHIL,1010,,2.0,B
202105,679,PSYC,ENVS,1402,L,1.0,C
202105,679,PSYC,MATH,1001,,3.0,F
202105,669,CHM,PHYS,2211,K,4.0,F
202105,683,PSY,PERS,2002,,2.0,A+
202105,683,PSY,PHIL,1010,,2.0,A
202105,683,PSY,PSYC,4100,,3.0,A
202105,744,PSY,BIOL,1103,K,4.0,A-
202105,744,PSY,PSYC,2030,,3.0,A+
202105,749,PH,PHPH,3010,,3.0,C
202105,749,PH,PHPH,4070,,3.0,A-
202105,749,PH,PHPB,4010,,3.0,B-
202105,749,PH,CPS,3200,,3.0,C
202105,748,BIOL,CHEM,1212,L,1.0,W
202105,748,BIOL,CHEM,1212,,3.0,W
202105,742,CHM,PHYS,2212,K,4.0,F
202105,741,CHEM,SCOM,1000,,2.0,B
202105,741,CHEM,CHEM,2400,,3.0,C
202105,741,CHEM,CHEM,2400,L,1.0,B
202105,751,PSY,POLS,2401,,3.0,F
202105,751,PSY,ECON,2105,,3.0,F
202105,772,BIO,CHEM,3110,,2.0,B+
202105,780,CHM,BIOL,2110,K,4.0,C
202105,780,CHM,PHYS,2211,K,4.0,A
202105,779,BIO,MATH,1113,,3.0,A+
202105,779,BIO,CHEM,2100,,2.0,B+
202105,779,BIO,CHEM,2400,,3.0,B-
202105,769,PSY,MATH,1113,,3.0,B+
202105,768,PSY,PSYC,3510,,4.0,C-
202105,771,BIO,BIOL,2110,K,4.0,D
202105,771,BIO,PHYS,1111,K,4.0,B
202105,765,BIO,CHEM,2100,,2.0,A
202105,765,BIO,CHEM,2400,,3.0,A
202105,765,BIO,PHYS,1112,K,4.0,A+
202105,781,BIO,BIOL,2300,,3.0,A-
202105,789,CHM,CHEM,2100,,2.0,A
202105,789,CHM,PHYS,2211,K,4.0,A+
202105,789,CHM,PERS,2002,,2.0,A
202105,789,CHM,CHEM,2400,,3.0,C-
202105,787,0001,SPAN,1002,,3.0,B+
202105,787,0001,POLS,1101,,3.0,W
202105,787,0001,POLS,1101,,3.0,B+
202105,787,0001,FREN,2001,,3.0,A+
202105,787,0001,CHEM,2100,,2.0,B
202105,805,BIO,MATH,1401,,3.0,B
202105,805,BIO,BIOL,2108,,3.0,B
202105,805,BIO,BIOL,2108,L,1.0,A
202105,806,CHM,BIOL,3250,,1.0,A-
202105,806,CHM,BIOL,3810,,3.0,A
202105,806,CHM,PERS,2002,,2.0,A
202105,806,CHM,BIOL,3240,,3.0,B
202105,804,PH,PHPH,4070,,3.0,A
202105,804,PH,PHPB,4991,,3.0,A
202105,804,PH,PHPB,4992,,3.0,A
202105,804,PH,PHPH,4050,,3.0,A-
202105,813,BIO,CHEM,1211,K,4.0,C+
202105,813,BIO,PHIL,1010,,2.0,D
202105,590,PSY,ASTR,1010,K,4.0,B
202105,590,PSY,ENGL,1101,,3.0,A-
202105,590,PSY,SOCI,1101,,3.0,C+
202105,590,PSY,WGSS,2010,,3.0,A+
202105,584,BIO,BIOL,2300,,3.0,B+
202105,584,BIO,HIST,2110,,3.0,A
202105,598,AC,ACCT,2101,,3.0,B+
202105,598,AC,BUSA,1105,,3.0,B
202105,598,AC,ECON,2105,,3.0,A
202105,601,BIO,CHEM,2410,,3.0,B
202105,600,BIO,BIOL,2107,,3.0,D
202105,606,BIO,CHEM,4600,,5.0,B-
202105,595,CHM,CHEM,3110,,2.0,A+
202105,654,BIO,BIOL,3020,,3.0,A
202105,654,BIO,PHIL,1010,,2.0,C
202105,654,BIO,SCOM,1000,,2.0,A+
202105,654,BIO,POLS,1101,,3.0,A
202105,654,BIO,HIST,2110,,3.0,A-
202105,654,BIO,BIOL,4960,,1.0,S
202105,651,BIOL,BIOL,2300,,3.0,B
202105,651,BIOL,PHYS,1111,,3.0,A
202105,651,BIOL,PHYS,1111,L,1.0,A
202105,645,CHEM,CHEM,1212,L,1.0,B
202105,645,CHEM,HIST,2110,,3.0,C
202105,645,CHEM,POLS,2401,,3.0,F
202105,645,CHEM,CHEM,1212,,3.0,A
202105,652,CHM,PHYS,2212,K,4.0,D
202105,652,CHM,BIOL,2107,,3.0,D
202105,652,CHM,BIOL,2107,L,1.0,B+
202105,652,CHM,MUA,1500,,3.0,B+
202105,625,CJ,CRJU,3020,,3.0,B+
202105,624,PSY,CPS,3300,,3.0,W
202105,624,PSY,CPS,3600,,3.0,F
202105,624,PSY,HIST,4310,,4.0,F
202105,622,PSYC,BIOL,1104,,3.0,W
202105,622,PSYC,BIOL,1104,L,1.0,W
202105,622,PSYC,POLS,2401,,3.0,A
202105,622,PSYC,PSYC,2101,,3.0,A
202105,621,CHM,MATH,1401,,3.0,A
202105,621,CHM,SCOM,1000,,2.0,A+
202105,617,BIO,CHEM,1212,K,4.0,B
202105,617,BIO,BIOL,2108,,3.0,B
202105,628,CJ,CHEM,2400,,3.0,W
202105,628,CJ,HIST,2110,,3.0,A
202105,629,PSYC,BIOL,2110,L,1.0,A
202105,629,PSYC,PSYC,2103,,3.0,B
202105,629,PSYC,BIOL,2110,,3.0,B
202105,629,PSYC,PSYC,2621,,3.0,A
202105,629,PSYC,SPAN,1001,,3.0,A
202105,580,PSY,PERS,2001,,2.0,A
202105,580,PSY,ENGL,1101,,3.0,A-
202105,564,BIO,POLS,1101,,3.0,B
202105,569,CHEM,ART,1301,,3.0,B
202105,569,CHEM,MATH,1113,,3.0,A
202105,569,CHEM,CHEM,1211,L,1.0,A
202105,569,CHEM,CHEM,1211,,3.0,A
202105,572,IDS,SPAN,1001,,3.0,C-
202105,570,BIO,BIOL,2107,,3.0,A-
202105,570,BIO,BIOL,2107,L,1.0,A
202105,570,BIO,CHEM,1212,K,4.0,B-
202105,571,PSYC,SOCI,1160,,3.0,A
202105,571,PSYC,BIOL,2108,L,1.0,A
202105,571,PSYC,BIOL,2108,,3.0,A
202105,581,PSY,HIST,2110,,3.0,B+
202105,546,BIO,BIOL,2107,L,1.0,B+
202105,546,BIO,BIOL,2107,,3.0,B
202105,546,BIO,CHEM,1212,K,4.0,W
202105,554,PSY,PHIL,1010,,2.0,B
202105,554,PSY,ECON,2100,,3.0,B
202105,556,BIO,PHIL,1010,,2.0,B+
202105,556,BIO,SOCI,1101,,3.0,B
202105,556,BIO,POLS,2401,,3.0,A
202105,556,BIO,POLS,1101,,3.0,A+
202105,556,BIO,SCOM,2050,,3.0,A
202105,540,CHM,CHEM,1212,K,4.0,C
202105,540,CHM,FLME,2700,,3.0,A
202105,541,CHM,CHEM,2400,,3.0,A
202105,541,CHM,PHYS,2211,K,4.0,W
202105,538,BIO,CHEM,2100,,2.0,A-
202105,538,BIO,CHEM,2400,,3.0,C-
202105,538,BIO,MATH,1401,,3.0,A
202105,539,PSY,CHEM,1211,,3.0,A
202105,539,PSY,CHEM,1211,L,1.0,A
202105,539,PSY,PSYC,1101,,3.0,A
202105,539,PSY,SCOM,2050,,3.0,A+
202105,534,PSY,MUA,1930,,3.0,-W
202105,534,PSY,PERS,2001,,2.0,W
202105,563,PSY,PSYC,3530,,4.0,A
202105,563,PSY,PSYC,4020,,3.0,A+
202105,563,PSY,PSYC,3140,,3.0,A
202105,563,PSY,CRJU,2200,,3.0,A+
202105,523,BIO,MATH,1401,,3.0,A+
202105,523,BIO,BIOL,2107,,3.0,A-
202105,523,BIO,BIOL,2107,L,1.0,A
202105,522,BIO,BIOL,2107,,3.0,B
202105,522,BIO,BIOL,2107,L,1.0,A
202105,522,BIO,PERS,2001,,2.0,A+
202105,527,AS,ECON,2106,,3.0,A
202105,527,AS,SOCI,1160,,3.0,A+
202105,614,CHM,MATH,2201,,4.0,A+
202105,614,CHM,MUA,1500,,3.0,A
202105,615,BIO,MATH,1401,,3.0,A+
202105,613,BIO,MATH,1113,,3.0,A+
202105,608,0001,HIST,2110,,3.0,F
202105,637,0000,BIOL,4905,,3.0,A
202105,639,PH,POLS,1101,,3.0,A
202105,639,PH,MATH,1401,,3.0,B-
202105,640,BIO,CNHP,2010,,3.0,B
202105,640,BIO,ENGL,1102,,3.0,A-
202105,640,BIO,CHEM,2410,,3.0,B-
202105,640,BIO,BIOL,3900,,3.0,A-
202105,640,BIO,CHEM,1212,,3.0,B
202105,661,BIO,CHEM,1211,,3.0,W
202105,663,CHM,POLS,2401,,3.0,A
202105,657,PSYC,ENGL,1102,,3.0,A
202105,657,PSYC,PHIL,1010,,2.0,A
202105,657,PSYC,ANTH,1102,,3.0,B
202105,664,PSYC,MATH,1401,,3.0,A
202105,664,PSYC,FREN,1002,,3.0,B
202105,668,PSY,BIOL,1103,K,4.0,W
202105,668,PSY,PSYC,3140,,3.0,A+
202105,412,PSY,FLME,2700,,3.0,F
202105,412,PSY,GSU,1010,,1.0,B
202105,412,PSY,ENGL,1101,,3.0,F
202105,435,BIO,HIST,2110,,3.0,A+
202105,435,BIO,ENGL,1101,,3.0,A
202105,436,BIO,CHEM,4600,,5.0,B-
202105,436,BIO,BIOL,3800,,3.0,B
202105,425,PSY,ENGL,1101,,3.0,B
202105,425,PSY,FLME,2700,,3.0,B
202105,425,PSY,GSU,1010,,1.0,A
202105,433,BIO,GSU,1010,,1.0,A
202105,433,BIO,ENGL,1101,,3.0,C
202105,433,BIO,PHIL,1010,,2.0,B-
202105,486,PSY,MATH,1111,,3.0,W
202105,486,PSY,PHIL,1010,,2.0,A
202105,486,PSY,PHIL,2010,,3.0,A
202105,486,PSY,PSYC,2050,,3.0,A
202105,506,CHM,SCOM,1000,,2.0,W
202105,506,CHM,GSU,1010,,1.0,C
202105,457,CHM,PERS,2002,,2.0,B
202105,403,CHM,PHIL,2010,,3.0,A+
202105,403,CHM,POLS,1101,,3.0,A
202105,1459,PSYC,WGSS,2010,,3.0,W
202105,1459,PSYC,GEOL,1121,L,1.0,W
202105,1459,PSYC,GEOL,1121,,3.0,W
202105,1450,BIOL,ART,1301,,3.0,D
202105,1450,BIOL,SOCI,1101,,3.0,B
202105,1445,BIO,BIOL,3440,,3.0,F
202105,1469,PSY,SCOM,2050,,3.0,B-
202105,1469,PSY,PERS,2001,,2.0,A-
202105,1469,PSY,GEOG,1113,K,4.0,D
202105,1469,PSY,CPS,3500,,3.0,B
202105,1465,PSY,PSYC,3520,,3.0,A+
202105,1465,PSY,PSYC,4020,,3.0,A
202105,1470,KIHT,KH,2520,,3.0,A
202105,1470,KIHT,POLS,2401,,3.0,B
202105,1470,KIHT,KH,2130,,3.0,A
202105,1475,PSY,CHEM,4600,,5.0,B-
202105,1495,CHM,PHYS,2212,K,4.0,B
202105,1495,CHM,CHEM,3110,,2.0,A-
202105,1493,BIO,PHYS,2212,K,4.0,B
202105,1493,BIO,BIOL,3800,,3.0,B+
202105,1493,BIO,CHEM,2400,,3.0,A-
202105,1493,BIO,CHEM,2100,,2.0,A-
202108,3,PSY,SCOM,4800,,3.0,F
202108,3,PSY,SCOM,4510,,3.0,D
202108,3,PSY,SCOM,4500,,3.0,F
202108,3,PSY,SCOM,4450,,3.0,F
202108,3,PSY,SCOM,4400,,3.0,W
202108,3,PSY,SCOM,3050,,3.0,W
202108,23,BIO,CHEM,2410,,3.0,D
202108,23,BIO,NEUR,3001,,4.0,C
202108,166,IDS,EXC,4350,,3.0,A
202108,48,SOC,PSYC,2030,,3.0,B
202108,48,SOC,AAS,1142,,3.0,B-
202108,43,CHM,PSYC,3330,,3.0,W
202108,43,CHM,PSYC,3140,,3.0,W
202108,43,CHM,PSYC,1100,,3.0,W
202108,43,CHM,PSYC,3510,,4.0,W
202108,73,PSY,MATH,1401,,3.0,F
202108,73,PSY,ECON,2106,,3.0,C+
202108,73,PSY,POLS,1101,,3.0,C-
202108,179,AC,ACCT,4102,,3.0,F
202108,179,AC,ACCT,4210,,3.0,F
202108,901,PSYC,WGSS,2010,,3.0,A
202108,901,PSYC,SOCI,1160,,3.0,B
202108,901,PSYC,PSYC,2107,,3.0,A
202108,901,PSYC,CSC,1010,,3.0,C
202108,901,PSYC,PERS,2001,,2.0,C
202108,949,0000,BIOL,3880,,3.0,W
202108,949,0000,NEUR,4115,,4.0,C
202108,853,FI,ECON,2106,,3.0,W
202108,853,FI,PSYC,1101,,3.0,W
202108,831,CHM,CHEM,4110,,3.0,F
202108,831,CHM,CHEM,4000,,3.0,I
202108,935,PSY,NUTR,2100,,3.0,A
202108,935,PSY,PERS,2002,,2.0,A
202108,935,PSY,MSL,3010,,3.0,A+
202108,935,PSY,HIST,4280,,3.0,A
202108,935,PSY,PSYC,2070,,3.0,A+
202108,932,PSY,CPS,3200,,3.0,B
202108,1008,AC,ACCT,4610,,3.0,A+
202108,1102,FI,BUSA,4980,,3.0,F
202108,1102,FI,FI,4020,,3.0,WF
202108,1091,PSY,AAS,2010,,3.0,A+
202108,1091,PSY,SOCI,1160,,3.0,B-
202108,1091,PSY,PSYC,1101,,3.0,B+
202108,1091,PSY,MATH,1401,,3.0,W
202108,1113,CSC,CSC,3210,,4.0,W
202108,1113,CSC,CSC,2720,,3.0,W
202108,1113,CSC,MATH,2212,,4.0,C
202108,1058,0000,MATH,1401,,3.0,B+
202108,998,CHM,BIOL,3810,,3.0,A
202108,998,CHM,BIOL,2108,L,1.0,B
202108,998,CHM,PHYS,2212,K,4.0,B+
202108,998,CHM,CHEM,4000,,3.0,B
202108,988,PSY,PSYC,4160,,3.0,A
202108,988,PSY,PSYC,3520,,3.0,A+
202108,988,PSY,PSYC,4620,,3.0,C-
202108,988,PSY,RE,3010,,3.0,C+
202108,995,AC,CIS,2010,,3.0,A
202108,995,AC,ECON,2105,,3.0,A
202108,995,AC,ECON,2106,,3.0,A+
202108,995,AC,ACCT,2101,,3.0,A-
202108,995,AC,BUSA,1105,,3.0,A
202108,982,BIO,CHEM,2400,,3.0,F
202108,960,AAS,SPAN,1002,,3.0,F
202108,960,AAS,AAS,4120,,3.0,D
202108,960,AAS,AAS,3980,,3.0,B-
202108,1042,IDS,EDUC,3100,,3.0,B
202108,1048,FMM,FLME,2700,,3.0,F
202108,1048,FMM,GFA,1000,,6.0,F
202108,1048,FMM,FLME,1010,,3.0,D
202108,1073,AC,ACCT,4510,,3.0,C+
202108,1073,AC,BUSA,3000,,3.0,B+
202108,1073,AC,CRJU,3405,,3.0,B
202108,1073,AC,FI,4460,,3.0,B-
202108,1128,BIO,BIOL,3880,,3.0,A+
202108,1128,BIO,BIOL,3850,,1.0,B
202108,1134,POL,RELS,3270,,3.0,C-
202108,1134,POL,ECE,3021,,3.0,A-
202108,1135,CHM,PHYS,2212,K,4.0,C+
202108,1135,CHM,CHEM,4010,,3.0,D
202108,1135,CHM,CHEM,4600,,5.0,D
202108,1389,IDS,ENI,3101,,3.0,B+
202108,1389,IDS,PHYS,2211,K,4.0,B
202108,1389,IDS,BMSC,4310,,3.0,A+
202108,1397,CHM,MATH,1111,,3.0,D
202108,1397,CHM,CHEM,1151,L,1.0,W
202108,1397,CHM,CHEM,1151,,3.0,W
202108,1397,CHM,MATH,999,,2.0,B-%
202108,1433,PSY,PSYC,3520,,3.0,A
202108,1433,PSY,PSYC,3450,,3.0,C+
202108,1416,SOC,SOCI,3010,,3.0,D
202108,1416,SOC,SOCI,3216,,3.0,D
202108,1416,SOC,SOCI,3201,,3.0,C-
202108,1416,SOC,SOCI,3030,,3.0,C-
202108,1417,PSY,PSYC,4020,,3.0,A-
202108,1417,PSY,PSYC,4160,,3.0,B+
202108,1417,PSY,WGSS,2010,,3.0,B
202108,1417,PSY,CPS,3500,,3.0,A
202108,1411,CSC,MATH,2211,,4.0,W
202108,1411,CSC,CSC,1301,,4.0,W
202108,1369,BIO,BIOL,4040,,4.0,A
202108,1369,BIO,BIOL,4241,,4.0,A
202108,1369,BIO,PHYS,1112,K,4.0,C+
202108,1369,BIO,BIOL,4905,,4.0,A
202108,1371,IDS,ENGL,2130,,3.0,B-
202108,1371,IDS,PSYC,1101,,3.0,W
202108,1371,IDS,SPAN,1001,,3.0,C
202108,1341,BIO,BIOL,4930,,3.0,A-
202108,1341,BIO,BIOL,3440,,3.0,B
202108,1341,BIO,NEUR,4115,,4.0,B
202108,1353,SOC,MUA,1930,,3.0,A
202108,1353,SOC,SOCI,3030,,3.0,F
202108,1353,SOC,SOCI,1160,,3.0,C-
202108,1353,SOC,SOCI,3010,,3.0,B
202108,1337,BIO,BIOL,4575,,4.0,B+
202108,1337,BIO,BIOL,4970,,1.0,S
202108,1337,BIO,CHEM,3110,,2.0,B-
202108,1348,SOC,SOCI,3222,,3.0,A
202108,1354,ENG,ENGL,3115,,3.0,A
202108,1354,ENG,ENGL,4202,,3.0,A
202108,1322,PSY,PSYC,3110,,3.0,I
202108,1322,PSY,ANTH,2020,,3.0,D
202108,1322,PSY,GEOL,2001,,3.0,C+
202108,1321,CHM,CPS,3400,,3.0,C
202108,1321,CHM,CHEM,4600,,5.0,C
202108,1321,CHM,CHEM,4190,,3.0,C-
202108,1321,CHM,CHEM,4010,,3.0,F
202108,1328,BIO,BIOL,2107,,3.0,D
202108,1328,BIO,BIOL,2107,L,1.0,B-
202108,1328,BIO,BIOL,2110,K,4.0,D
202108,1328,BIO,MATH,2201,,4.0,A+
202108,1317,PH,PHPB,4020,,3.0,B
202108,1317,PH,PHPB,4040,,3.0,B
202108,1317,PH,PHPH,4070,,3.0,A-
202108,1317,PH,PHPH,4350,,3.0,A-
202108,1425,IDS,EPRS,4900,,3.0,A
202108,1425,IDS,BRFV,4370,,3.0,A+
202108,1429,PSY,NUTR,4960,,3.0,F
202108,1429,PSY,NUTR,3100,,3.0,F
202108,1429,PSY,CPS,3300,,3.0,D
202108,1429,PSY,CPS,3200,,3.0,C
202108,1426,PSYC,ANTH,1102,,3.0,C
202108,1426,PSYC,BIOL,1104,L,1.0,B
202108,1426,PSYC,BIOL,1104,,3.0,C
